id,date,user,department,software,seats,amount
1331,2023-02-05 23:01:55 +0530,Rostenkowski,Tech,Notion,4,28
1332,2022-11-04 20:56:08 +0530,Wil Wheaton,Marketting,Appolo,2,34
1333,2022-09-26 04:24:54 +0530,Emily Sweeney,HR,Circleci,2,18
1334,2022-06-03 16:30:44 +0530,Barry Kripke,Customer Success,Figma,4,56
1335,2023-04-24 01:29:35 +0530,Barry Kripke,Customer Success,Outplay,2,24
1336,2022-12-07 18:56:31 +0530,Priya Koothrappali,Sales,Apple,1,20
1337,2022-11-26 22:53:30 +0530,Sheldon Cooper,Tech,Github,5,20
1338,2023-05-10 02:26:05 +0530,Denise,HR,Notion,5,35
1339,2022-12-10 23:04:49 +0530,Sheldon Cooper,Tech,Outplay,1,12
1340,2022-06-13 01:45:47 +0530,Rostenkowski,Tech,Teams,2,10
1341,2022-08-14 12:44:56 +0530,Dr. Beverly Hofstadter,Sales,Zapier,5,20
1342,2022-09-07 15:06:52 +0530,Wil Wheaton,Marketting,Notion,3,21
1343,2023-01-05 17:57:01 +0530,Priya Koothrappali,Sales,Figma,1,14
1344,2022-07-01 07:32:54 +0530,Denise,HR,Teams,2,10
1345,2023-02-04 16:28:34 +0530,Emily Sweeney,HR,Google,4,8
1346,2022-06-12 23:12:13 +0530,Dr. V.M. Koothrappali,Marketting,Slack,2,20
1347,2022-05-29 22:59:27 +0530,Bert Kibbler,Customer Success,Fullstory,3,33
1348,2022-10-29 22:19:26 +0530,Dr. Beverly Hofstadter,Sales,Sentry,5,25
1349,2022-07-14 12:17:46 +0530,Sheldon Cooper,Tech,Discord,5,5
1350,2022-05-17 22:33:32 +0530,Barry Kripke,Customer Success,Slack,3,30
1351,2022-10-02 12:42:27 +0530,Sheldon Cooper,Tech,Teams,3,15
1352,2022-12-09 12:09:29 +0530,Dr. Beverly Hofstadter,Sales,Sentry,3,15
1353,2022-08-06 16:57:38 +0530,Rostenkowski,Tech,Circleci,3,27
1354,2022-11-16 18:12:23 +0530,Wil Wheaton,Marketting,Discord,2,2
1355,2023-03-08 06:44:37 +0530,Leonard Hofstadter,Tech,Google,4,8
1356,2022-07-09 03:34:19 +0530,Rostenkowski,Tech,Fullstory,1,11
1357,2022-09-29 00:26:05 +0530,Priya Koothrappali,Sales,Fullstory,3,33
1358,2022-08-23 04:04:59 +0530,Rostenkowski,Tech,Discord,4,4
1359,2022-12-13 22:16:43 +0530,Dr. V.M. Koothrappali,Marketting,Google,5,10
1360,2023-05-09 21:42:29 +0530,Denise,HR,Figma,1,14
1361,2022-09-20 23:04:31 +0530,Bert Kibbler,Customer Success,Fullstory,5,55
1362,2022-05-18 05:11:54 +0530,Rostenkowski,Tech,Teams,3,15
1363,2023-01-29 06:47:04 +0530,Dr. V.M. Koothrappali,Marketting,Notion,4,28
1364,2023-01-16 18:14:55 +0530,Sheldon Cooper,Tech,Outplay,2,24
1365,2022-05-13 03:32:51 +0530,Leonard Hofstadter,Tech,Apple,2,40
1366,2022-07-20 21:11:09 +0530,Leonard Hofstadter,Tech,Discord,2,2
1367,2023-04-03 14:51:48 +0530,Sheldon Cooper,Tech,Zapier,1,4
1368,2023-03-15 20:50:41 +0530,Rostenkowski,Tech,Outplay,2,24
1369,2022-11-24 09:40:00 +0530,Barry Kripke,Customer Success,Fullstory,5,55
1370,2022-06-20 06:39:53 +0530,Dr. Beverly Hofstadter,Sales,Github,1,4
1371,2022-12-26 04:47:20 +0530,Leonard Hofstadter,Tech,Outplay,1,12
1372,2023-01-24 04:55:53 +0530,Leslie Winkle,Tech,Google,4,8
1373,2022-12-01 01:33:37 +0530,Denise,HR,Figma,4,56
1374,2022-09-02 16:19:59 +0530,Dr. Beverly Hofstadter,Sales,Zapier,1,4
1375,2022-06-15 11:53:03 +0530,Bert Kibbler,Customer Success,Github,3,12
1376,2022-07-06 14:23:21 +0530,Amy Farrah Fowler,Tech,Google,3,6
1377,2022-06-16 13:18:05 +0530,Emily Sweeney,HR,Figma,1,14
1378,2022-11-09 15:59:27 +0530,Amy Farrah Fowler,Tech,Teams,4,20
1379,2022-05-13 06:22:39 +0530,Barry Kripke,Customer Success,Figma,3,42
1380,2022-07-13 17:35:53 +0530,Rostenkowski,Tech,Notion,4,28
1381,2022-11-03 03:14:06 +0530,Leonard Hofstadter,Tech,Apple,4,80
1382,2023-03-27 00:49:07 +0530,Amy Farrah Fowler,Tech,Height,3,9
1383,2023-04-30 13:54:34 +0530,Emily Sweeney,HR,Zoho Crm,4,72
1384,2022-06-24 17:28:34 +0530,Wil Wheaton,Marketting,Appolo,1,17
1385,2023-04-26 06:49:19 +0530,Wil Wheaton,Marketting,Google,4,8
1386,2022-12-09 14:09:19 +0530,Priya Koothrappali,Sales,Circleci,1,9
1387,2022-12-07 12:36:08 +0530,Barry Kripke,Customer Success,Github,5,20
1388,2022-10-08 12:38:06 +0530,Dr. Beverly Hofstadter,Sales,Circleci,4,36
1389,2022-10-06 05:36:16 +0530,Sheldon Cooper,Tech,Zoho Crm,1,18
1390,2022-07-21 05:43:57 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,3,12
1391,2022-05-30 13:28:04 +0530,Emily Sweeney,HR,Height,4,12
1392,2022-10-22 02:18:29 +0530,Leonard Hofstadter,Tech,Github,5,20
1393,2022-06-15 14:21:59 +0530,Emily Sweeney,HR,Circleci,2,18
1394,2023-02-22 02:08:33 +0530,Wil Wheaton,Marketting,Github,1,4
1395,2022-07-07 01:09:47 +0530,Leonard Hofstadter,Tech,Figma,3,42
1396,2022-05-21 21:26:21 +0530,Bert Kibbler,Customer Success,Sentry,4,20
1397,2022-07-27 10:33:46 +0530,Dr. V.M. Koothrappali,Marketting,Google,1,2
1398,2022-05-23 01:47:43 +0530,Dr. Beverly Hofstadter,Sales,Teams,4,20
1399,2023-03-20 01:51:10 +0530,Sheldon Cooper,Tech,Sentry,3,15
1400,2023-02-10 07:40:01 +0530,Sheldon Cooper,Tech,Zoho Crm,2,36
1401,2023-03-01 17:41:37 +0530,Denise,HR,Teams,1,5
1402,2022-10-02 15:30:44 +0530,Wil Wheaton,Marketting,Apple,5,100
1403,2022-09-26 11:35:13 +0530,Emily Sweeney,HR,Sentry,2,10
1404,2022-06-02 17:37:18 +0530,Dr. V.M. Koothrappali,Marketting,Github,5,20
1405,2022-12-03 02:05:55 +0530,Dr. V.M. Koothrappali,Marketting,Discord,1,1
1406,2023-02-22 00:37:20 +0530,Priya Koothrappali,Sales,Apple,1,20
1407,2022-10-04 22:37:07 +0530,Priya Koothrappali,Sales,Slack,4,40
1408,2023-03-07 11:26:30 +0530,Denise,HR,Discord,3,3
1409,2022-11-05 21:21:14 +0530,Sheldon Cooper,Tech,Apple,3,60
1410,2022-05-26 15:00:24 +0530,Rostenkowski,Tech,Slack,3,30
1411,2022-05-17 11:53:38 +0530,Priya Koothrappali,Sales,Google,4,8
1412,2022-06-26 01:42:58 +0530,Sheldon Cooper,Tech,Notion,5,35
1413,2022-10-18 10:24:58 +0530,Denise,HR,Apple,1,20
1414,2023-02-09 02:30:17 +0530,Barry Kripke,Customer Success,Notion,3,21
1415,2022-06-04 01:52:35 +0530,Bert Kibbler,Customer Success,Discord,5,5
1416,2022-06-19 05:46:31 +0530,Amy Farrah Fowler,Tech,Google,3,6
1417,2022-07-17 06:27:51 +0530,Leslie Winkle,Tech,Discord,4,4
1418,2023-04-30 23:09:12 +0530,Leonard Hofstadter,Tech,Zoho Crm,4,72
1419,2022-11-21 19:08:53 +0530,Leslie Winkle,Tech,Discord,3,3
1420,2022-08-20 06:57:11 +0530,Leslie Winkle,Tech,Fullstory,4,44
1421,2022-06-10 21:09:37 +0530,Bert Kibbler,Customer Success,Height,5,15
1422,2022-12-18 11:51:15 +0530,Amy Farrah Fowler,Tech,Fullstory,2,22
1423,2022-11-21 11:32:49 +0530,Dr. Beverly Hofstadter,Sales,Slack,3,30
1424,2023-03-05 02:53:11 +0530,Barry Kripke,Customer Success,Zoho Crm,1,18
1425,2023-03-27 13:34:32 +0530,Barry Kripke,Customer Success,Apple,3,60
1426,2022-10-13 20:29:30 +0530,Barry Kripke,Customer Success,Height,1,3
1427,2022-05-30 12:06:30 +0530,Denise,HR,Outplay,4,48
1428,2023-02-07 03:07:21 +0530,Amy Farrah Fowler,Tech,Google,4,8
1429,2022-09-30 13:45:44 +0530,Sheldon Cooper,Tech,Slack,1,10
1430,2023-03-14 02:22:15 +0530,Dr. Beverly Hofstadter,Sales,Appolo,5,85
1431,2022-11-11 07:57:44 +0530,Dr. Beverly Hofstadter,Sales,Discord,3,3
1432,2023-05-02 11:49:06 +0530,Dr. Beverly Hofstadter,Sales,Notion,1,7
1433,2022-06-22 14:20:57 +0530,Sheldon Cooper,Tech,Circleci,4,36
1434,2023-03-04 00:39:25 +0530,Wil Wheaton,Marketting,Github,5,20
1435,2022-12-14 22:02:14 +0530,Barry Kripke,Customer Success,Zoho Crm,3,54
1436,2022-11-13 13:51:17 +0530,Leslie Winkle,Tech,Discord,3,3
1437,2023-05-02 03:52:46 +0530,Priya Koothrappali,Sales,Slack,4,40
1438,2022-08-27 20:51:29 +0530,Leslie Winkle,Tech,Appolo,5,85
1439,2022-11-03 21:23:44 +0530,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54
1440,2022-09-29 23:55:31 +0530,Wil Wheaton,Marketting,Circleci,1,9
1441,2023-03-12 07:40:53 +0530,Leonard Hofstadter,Tech,Appolo,4,68
1442,2022-10-25 10:36:27 +0530,Sheldon Cooper,Tech,Slack,5,50
1443,2023-05-05 20:43:16 +0530,Wil Wheaton,Marketting,Zoho Crm,4,72
1444,2022-07-02 22:59:31 +0530,Leonard Hofstadter,Tech,Sentry,2,10
1445,2023-02-11 00:25:29 +0530,Barry Kripke,Customer Success,Outplay,5,60
1446,2023-01-08 21:35:10 +0530,Leonard Hofstadter,Tech,Google,3,6
1447,2022-07-21 14:22:25 +0530,Denise,HR,Github,5,20
1448,2022-09-17 07:40:50 +0530,Priya Koothrappali,Sales,Discord,1,1
1449,2022-08-20 04:48:38 +0530,Wil Wheaton,Marketting,Notion,5,35
1450,2022-07-04 09:45:23 +0530,Rostenkowski,Tech,Notion,5,35
1451,2022-10-10 18:34:47 +0530,Dr. V.M. Koothrappali,Marketting,Notion,4,28
1452,2022-12-18 14:30:59 +0530,Dr. V.M. Koothrappali,Marketting,Github,1,4
1453,2022-07-04 21:00:23 +0530,Priya Koothrappali,Sales,Zoho Crm,5,90
1454,2022-10-15 10:04:38 +0530,Sheldon Cooper,Tech,Google,5,10
1455,2023-04-08 18:58:29 +0530,Dr. V.M. Koothrappali,Marketting,Apple,4,80
1456,2023-03-12 09:03:18 +0530,Sheldon Cooper,Tech,Discord,4,4
1457,2022-09-23 20:11:42 +0530,Dr. V.M. Koothrappali,Marketting,Discord,4,4
1458,2022-05-11 19:35:47 +0530,Emily Sweeney,HR,Apple,5,100
1459,2022-11-22 14:53:36 +0530,Dr. V.M. Koothrappali,Marketting,Zapier,3,12
1460,2022-11-05 14:48:28 +0530,Amy Farrah Fowler,Tech,Sentry,5,25
1461,2022-07-27 20:13:25 +0530,Priya Koothrappali,Sales,Fullstory,2,22
1462,2023-01-27 10:59:56 +0530,Barry Kripke,Customer Success,Zapier,2,8
1463,2022-07-07 19:29:28 +0530,Rostenkowski,Tech,Github,4,16
1464,2022-05-22 13:17:54 +0530,Emily Sweeney,HR,Slack,3,30
1465,2023-02-05 22:00:05 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,2,36
1466,2022-07-03 16:16:42 +0530,Dr. Beverly Hofstadter,Sales,Discord,1,1
1467,2022-09-18 01:12:53 +0530,Bert Kibbler,Customer Success,Height,3,9
1468,2023-04-20 06:32:31 +0530,Leonard Hofstadter,Tech,Slack,1,10
1469,2022-09-04 05:15:06 +0530,Priya Koothrappali,Sales,Outplay,2,24
1470,2022-08-29 10:15:59 +0530,Priya Koothrappali,Sales,Sentry,1,5
1471,2022-08-15 18:18:43 +0530,Barry Kripke,Customer Success,Height,5,15
1472,2023-02-14 21:59:47 +0530,Dr. Beverly Hofstadter,Sales,Outplay,1,12
1473,2022-08-22 06:31:06 +0530,Sheldon Cooper,Tech,Circleci,3,27
1474,2022-09-03 06:11:30 +0530,Sheldon Cooper,Tech,Google,4,8
1475,2022-05-26 20:57:28 +0530,Amy Farrah Fowler,Tech,Github,4,16
1476,2023-01-07 10:20:56 +0530,Bert Kibbler,Customer Success,Outplay,2,24
1477,2023-04-10 08:52:12 +0530,Emily Sweeney,HR,Slack,2,20
1478,2023-02-02 21:46:53 +0530,Leslie Winkle,Tech,Discord,4,4
1479,2022-12-27 22:43:27 +0530,Amy Farrah Fowler,Tech,Slack,1,10
1480,2023-03-01 23:56:36 +0530,Leslie Winkle,Tech,Zapier,2,8
1481,2022-06-28 07:06:58 +0530,Barry Kripke,Customer Success,Appolo,4,68
1482,2022-07-25 16:33:35 +0530,Leonard Hofstadter,Tech,Circleci,5,45
1483,2022-08-18 03:01:26 +0530,Barry Kripke,Customer Success,Apple,3,60
1484,2022-08-01 11:25:32 +0530,Priya Koothrappali,Sales,Sentry,1,5
1485,2023-02-21 09:50:21 +0530,Denise,HR,Sentry,1,5
1486,2022-05-11 21:00:30 +0530,Wil Wheaton,Marketting,Circleci,1,9
1487,2022-12-07 06:52:39 +0530,Sheldon Cooper,Tech,Google,2,4
1488,2022-08-25 11:58:32 +0530,Leonard Hofstadter,Tech,Notion,1,7
1489,2022-07-01 20:18:28 +0530,Priya Koothrappali,Sales,Zapier,4,16
1490,2023-03-11 02:59:36 +0530,Leslie Winkle,Tech,Github,1,4
1491,2023-01-02 12:21:59 +0530,Amy Farrah Fowler,Tech,Outplay,1,12
1492,2022-08-28 01:43:39 +0530,Sheldon Cooper,Tech,Google,2,4
1493,2022-10-16 00:48:43 +0530,Sheldon Cooper,Tech,Sentry,3,15
1494,2023-01-26 15:40:53 +0530,Leslie Winkle,Tech,Sentry,1,5
1495,2022-10-28 13:44:41 +0530,Denise,HR,Zapier,5,20
1496,2023-03-26 12:50:18 +0530,Denise,HR,Teams,2,10
1497,2022-05-20 09:05:08 +0530,Denise,HR,Github,2,8
1498,2022-10-21 00:39:57 +0530,Leonard Hofstadter,Tech,Slack,5,50
1499,2022-08-22 06:42:47 +0530,Wil Wheaton,Marketting,Zapier,1,4
1500,2023-05-08 18:57:29 +0530,Amy Farrah Fowler,Tech,Discord,4,4
1501,2023-01-20 22:02:20 +0530,Barry Kripke,Customer Success,Height,3,9
1502,2023-01-25 08:45:12 +0530,Wil Wheaton,Marketting,Appolo,4,68
1503,2023-02-28 14:39:30 +0530,Barry Kripke,Customer Success,Teams,2,10
1504,2022-12-25 07:10:38 +0530,Amy Farrah Fowler,Tech,Figma,1,14
1505,2023-04-10 15:33:07 +0530,Amy Farrah Fowler,Tech,Google,5,10
1506,2022-05-27 10:54:56 +0530,Priya Koothrappali,Sales,Apple,5,100
1507,2022-09-07 12:28:01 +0530,Rostenkowski,Tech,Sentry,1,5
1508,2023-01-15 12:04:09 +0530,Sheldon Cooper,Tech,Teams,3,15
1509,2022-10-02 12:07:25 +0530,Emily Sweeney,HR,Teams,3,15
1510,2022-10-23 19:41:13 +0530,Sheldon Cooper,Tech,Circleci,3,27
1511,2022-06-22 09:53:33 +0530,Denise,HR,Slack,3,30
1512,2022-06-18 10:01:28 +0530,Dr. V.M. Koothrappali,Marketting,Zoho Crm,4,72
1513,2023-04-11 17:32:57 +0530,Leonard Hofstadter,Tech,Height,2,6
1514,2022-06-12 13:38:03 +0530,Amy Farrah Fowler,Tech,Zapier,3,12
1515,2022-09-30 10:32:49 +0530,Dr. Beverly Hofstadter,Sales,Appolo,3,51
1516,2022-08-19 19:11:48 +0530,Sheldon Cooper,Tech,Google,3,6
1517,2022-06-29 06:09:19 +0530,Dr. V.M. Koothrappali,Marketting,Height,2,6
1518,2023-03-24 15:34:46 +0530,Dr. V.M. Koothrappali,Marketting,Discord,5,5
1519,2022-10-15 04:54:08 +0530,Leonard Hofstadter,Tech,Fullstory,5,55
1520,2022-09-14 23:11:26 +0530,Barry Kripke,Customer Success,Height,5,15
1521,2022-09-19 13:29:16 +0530,Wil Wheaton,Marketting,Discord,3,3
1522,2022-12-31 02:16:47 +0530,Bert Kibbler,Customer Success,Appolo,4,68
1523,2023-04-08 00:46:46 +0530,Leslie Winkle,Tech,Appolo,4,68
1524,2022-07-25 05:40:09 +0530,Emily Sweeney,HR,Height,5,15
1525,2022-10-15 07:58:38 +0530,Dr. Beverly Hofstadter,Sales,Zapier,1,4
1526,2022-10-13 00:20:59 +0530,Bert Kibbler,Customer Success,Github,2,8
1527,2022-11-26 16:39:15 +0530,Wil Wheaton,Marketting,Height,2,6
1528,2023-02-02 11:57:15 +0530,Sheldon Cooper,Tech,Fullstory,4,44
1529,2023-02-15 11:42:37 +0530,Leonard Hofstadter,Tech,Apple,2,40
1530,2022-12-23 20:15:43 +0530,Priya Koothrappali,Sales,Height,1,3
1531,2022-12-12 20:11:42 +0530,Bert Kibbler,Customer Success,Discord,5,5
1532,2023-04-27 11:30:34 +0530,Priya Koothrappali,Sales,Circleci,4,36
1533,2022-05-26 02:36:54 +0530,Wil Wheaton,Marketting,Figma,2,28
1534,2023-03-09 00:32:29 +0530,Amy Farrah Fowler,Tech,Figma,3,42
1535,2022-09-08 19:37:57 +0530,Rostenkowski,Tech,Apple,1,20
1536,2023-04-08 20:50:50 +0530,Leonard Hofstadter,Tech,Outplay,4,48
1537,2022-06-06 06:32:10 +0530,Denise,HR,Circleci,2,18
1538,2023-01-08 12:16:37 +0530,Denise,HR,Sentry,3,15
1539,2023-03-31 13:07:58 +0530,Leslie Winkle,Tech,Sentry,5,25
1540,2022-07-01 06:49:06 +0530,Barry Kripke,Customer Success,Appolo,3,51
1541,2023-01-02 02:49:05 +0530,Sheldon Cooper,Tech,Outplay,3,36
1542,2023-03-07 17:26:57 +0530,Amy Farrah Fowler,Tech,Discord,1,1
1543,2022-10-15 11:30:03 +0530,Bert Kibbler,Customer Success,Zapier,5,20
1544,2022-06-28 21:04:27 +0530,Sheldon Cooper,Tech,Appolo,3,51
1545,2022-10-17 18:22:33 +0530,Bert Kibbler,Customer Success,Discord,1,1
1546,2023-03-26 20:12:01 +0530,Barry Kripke,Customer Success,Fullstory,3,33
1547,2022-10-12 03:52:46 +0530,Priya Koothrappali,Sales,Notion,2,14
1548,2023-01-31 20:07:00 +0530,Emily Sweeney,HR,Github,3,12
1549,2022-06-20 09:11:27 +0530,Amy Farrah Fowler,Tech,Google,4,8
1550,2022-05-27 19:37:34 +0530,Dr. Beverly Hofstadter,Sales,Fullstory,4,44
1551,2023-01-03 13:58:03 +0530,Barry Kripke,Customer Success,Appolo,5,85
1552,2022-07-27 02:16:56 +0530,Amy Farrah Fowler,Tech,Appolo,3,51
1553,2022-11-21 03:23:37 +0530,Dr. V.M. Koothrappali,Marketting,Appolo,3,51
1554,2022-07-31 17:49:16 +0530,Bert Kibbler,Customer Success,Outplay,3,36
1555,2022-08-20 20:57:07 +0530,Rostenkowski,Tech,Teams,5,25
1556,2022-10-13 22:23:21 +0530,Barry Kripke,Customer Success,Sentry,2,10
1557,2023-04-11 14:49:59 +0530,Bert Kibbler,Customer Success,Fullstory,5,55
1558,2023-04-05 23:13:10 +0530,Sheldon Cooper,Tech,Teams,2,10
1559,2022-11-27 07:38:31 +0530,Dr. V.M. Koothrappali,Marketting,Google,4,8
1560,2022-07-03 08:11:14 +0530,Leslie Winkle,Tech,Slack,5,50
1561,2022-10-02 18:47:23 +0530,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44
1562,2022-10-02 11:23:16 +0530,Bert Kibbler,Customer Success,Discord,5,5
1563,2023-01-04 02:33:20 +0530,Barry Kripke,Customer Success,Notion,4,28
1564,2023-03-30 22:16:57 +0530,Dr. Beverly Hofstadter,Sales,Height,3,9
1565,2023-05-08 23:24:03 +0530,Denise,HR,Figma,5,70
1566,2023-03-20 17:13:49 +0530,Leslie Winkle,Tech,Zoho Crm,2,36
1567,2022-05-12 11:43:34 +0530,Priya Koothrappali,Sales,Google,3,6
1568,2022-06-09 10:54:54 +0530,Priya Koothrappali,Sales,Discord,3,3
1569,2022-10-28 18:44:54 +0530,Dr. Beverly Hofstadter,Sales,Teams,5,25
1570,2023-04-30 15:00:56 +0530,Amy Farrah Fowler,Tech,Figma,5,70
1571,2023-01-07 05:13:21 +0530,Leonard Hofstadter,Tech,Google,2,4
1572,2022-11-17 12:41:19 +0530,Denise,HR,Teams,1,5
1573,2022-10-19 02:33:04 +0530,Denise,HR,Github,3,12
1574,2023-03-16 10:47:16 +0530,Emily Sweeney,HR,Zapier,5,20
1575,2023-01-08 05:55:50 +0530,Leslie Winkle,Tech,Sentry,5,25
1576,2022-10-24 11:01:59 +0530,Bert Kibbler,Customer Success,Teams,3,15
1577,2023-02-08 16:47:26 +0530,Rostenkowski,Tech,Sentry,4,20
1578,2023-03-10 20:37:15 +0530,Leonard Hofstadter,Tech,Circleci,3,27
1579,2023-04-20 18:41:16 +0530,Amy Farrah Fowler,Tech,Github,3,12
1580,2023-02-08 10:11:04 +0530,Denise,HR,Teams,1,5
1581,2022-06-04 03:38:45 +0530,Emily Sweeney,HR,Slack,4,40
1582,2022-11-13 12:21:32 +0530,Emily Sweeney,HR,Height,4,12
1583,2022-09-30 16:11:07 +0530,Dr. Beverly Hofstadter,Sales,Slack,4,40
1584,2022-06-15 04:47:07 +0530,Leonard Hofstadter,Tech,Figma,3,42
1585,2022-07-01 03:26:41 +0530,Emily Sweeney,HR,Appolo,3,51
1586,2023-03-23 14:07:47 +0530,Bert Kibbler,Customer Success,Outplay,3,36
1587,2023-04-09 02:31:48 +0530,Dr. V.M. Koothrappali,Marketting,Slack,4,40
1588,2023-01-17 20:48:59 +0530,Denise,HR,Outplay,3,36
1589,2022-12-24 08:00:55 +0530,Amy Farrah Fowler,Tech,Sentry,5,25
1590,2022-06-24 17:16:13 +0530,Rostenkowski,Tech,Outplay,5,60
1591,2022-05-14 16:09:59 +0530,Priya Koothrappali,Sales,Zoho Crm,2,36
1592,2022-06-08 04:38:51 +0530,Sheldon Cooper,Tech,Outplay,1,12
1593,2022-07-09 00:24:32 +0530,Denise,HR,Fullstory,4,44
1594,2022-10-10 18:42:09 +0530,Barry Kripke,Customer Success,Discord,1,1
1595,2022-06-17 04:51:06 +0530,Bert Kibbler,Customer Success,Outplay,2,24
1596,2022-09-16 12:10:41 +0530,Priya Koothrappali,Sales,Apple,2,40
1597,2023-04-06 16:19:39 +0530,Dr. V.M. Koothrappali,Marketting,Height,3,9
1598,2022-09-17 07:58:27 +0530,Rostenkowski,Tech,Height,2,6
1599,2023-04-14 01:13:19 +0530,Amy Farrah Fowler,Tech,Discord,2,2
1600,2022-05-17 10:32:37 +0530,Leonard Hofstadter,Tech,Zoho Crm,1,18
1601,2022-08-19 09:51:18 +0530,Denise,HR,Outplay,5,60
1602,2023-01-24 20:47:01 +0530,Emily Sweeney,HR,Google,3,6
1603,2022-08-16 15:10:53 +0530,Priya Koothrappali,Sales,Height,5,15
1604,2022-12-04 10:58:40 +0530,Barry Kripke,Customer Success,Circleci,2,18
1605,2023-03-21 20:24:06 +0530,Priya Koothrappali,Sales,Apple,4,80
1606,2023-03-28 00:55:23 +0530,Sheldon Cooper,Tech,Google,2,4
1607,2022-10-10 13:24:29 +0530,Leonard Hofstadter,Tech,Discord,5,5
1608,2023-04-03 16:02:50 +0530,Leslie Winkle,Tech,Discord,5,5
1609,2022-11-12 07:13:10 +0530,Priya Koothrappali,Sales,Discord,4,4
1610,2023-01-31 23:00:05 +0530,Leslie Winkle,Tech,Teams,5,25
1611,2023-03-30 00:04:49 +0530,Rostenkowski,Tech,Zoho Crm,5,90
1612,2023-05-05 07:10:17 +0530,Barry Kripke,Customer Success,Circleci,2,18
1613,2023-05-01 20:41:39 +0530,Sheldon Cooper,Tech,Notion,4,28
1614,2023-04-17 01:33:17 +0530,Barry Kripke,Customer Success,Circleci,3,27
1615,2023-03-21 08:02:10 +0530,Amy Farrah Fowler,Tech,Outplay,1,12
1616,2023-02-22 15:02:04 +0530,Leslie Winkle,Tech,Outplay,5,60
1617,2023-04-01 22:12:52 +0530,Barry Kripke,Customer Success,Notion,2,14
1618,2022-12-20 06:01:58 +0530,Leonard Hofstadter,Tech,Slack,2,20
1619,2022-05-14 09:27:52 +0530,Dr. Beverly Hofstadter,Sales,Discord,1,1
1620,2022-05-18 00:05:53 +0530,Leslie Winkle,Tech,Outplay,3,36
1621,2022-12-16 13:00:07 +0530,Dr. Beverly Hofstadter,Sales,Github,4,16
1622,2023-02-11 03:14:15 +0530,Amy Farrah Fowler,Tech,Notion,2,14
1623,2022-12-26 02:07:15 +0530,Bert Kibbler,Customer Success,Discord,3,3
1624,2022-12-16 15:55:04 +0530,Emily Sweeney,HR,Apple,3,60
1625,2023-04-23 14:28:17 +0530,Priya Koothrappali,Sales,Apple,5,100
1626,2022-12-30 13:22:44 +0530,Sheldon Cooper,Tech,Zoho Crm,1,18
1627,2022-10-26 01:54:31 +0530,Dr. V.M. Koothrappali,Marketting,Sentry,3,15
1628,2022-07-28 12:36:40 +0530,Denise,HR,Notion,4,28
1629,2023-05-03 16:56:57 +0530,Emily Sweeney,HR,Notion,4,28
1630,2023-03-14 13:53:34 +0530,Priya Koothrappali,Sales,Outplay,5,60
1631,2022-12-08 16:51:04 +0530,Leonard Hofstadter,Tech,Slack,4,40
1632,2022-08-06 00:47:08 +0530,Amy Farrah Fowler,Tech,Height,5,15
1633,2023-03-31 19:47:24 +0530,Barry Kripke,Customer Success,Height,4,12
1634,2022-08-09 19:14:31 +0530,Barry Kripke,Customer Success,Github,5,20
1635,2022-12-21 08:50:20 +0530,Denise,HR,Slack,3,30
1636,2022-05-13 05:27:44 +0530,Amy Farrah Fowler,Tech,Notion,1,7
1637,2022-09-23 06:23:38 +0530,Amy Farrah Fowler,Tech,Circleci,5,45
1638,2022-05-28 05:32:51 +0530,Priya Koothrappali,Sales,Sentry,3,15
1639,2023-03-03 03:10:01 +0530,Leonard Hofstadter,Tech,Google,3,6
1640,2022-09-22 16:42:58 +0530,Wil Wheaton,Marketting,Fullstory,1,11
1641,2022-06-06 06:58:39 +0530,Amy Farrah Fowler,Tech,Outplay,5,60
1642,2022-12-09 16:34:23 +0530,Denise,HR,Appolo,3,51
1643,2022-09-16 00:38:23 +0530,Denise,HR,Zoho Crm,1,18
1644,2023-05-10 02:31:48 +0530,Priya Koothrappali,Sales,Apple,4,80
1645,2022-06-24 20:38:12 +0530,Rostenkowski,Tech,Slack,4,40
1646,2022-07-09 00:48:07 +0530,Denise,HR,Figma,3,42
1647,2022-07-24 00:14:06 +0530,Dr. Beverly Hofstadter,Sales,Slack,1,10
1648,2023-02-26 18:54:03 +0530,Dr. V.M. Koothrappali,Marketting,Circleci,4,36
1649,2022-05-13 21:24:52 +0530,Barry Kripke,Customer Success,Height,1,3
1650,2023-01-16 21:43:02 +0530,Bert Kibbler,Customer Success,Slack,1,10
1651,2022-12-02 16:04:22 +0530,Leonard Hofstadter,Tech,Apple,1,20
1652,2022-09-19 18:36:51 +0530,Sheldon Cooper,Tech,Circleci,4,36
1653,2022-07-07 10:40:10 +0530,Sheldon Cooper,Tech,Github,2,8
1654,2022-05-17 13:14:36 +0530,Dr. Beverly Hofstadter,Sales,Google,4,8
1655,2022-09-15 00:20:36 +0530,Denise,HR,Notion,5,35
1656,2023-02-03 12:34:24 +0530,Emily Sweeney,HR,Outplay,2,24
1657,2023-01-17 15:49:29 +0530,Dr. V.M. Koothrappali,Marketting,Height,2,6
1658,2022-07-07 10:07:33 +0530,Amy Farrah Fowler,Tech,Discord,4,4
